o_time,longitud,latitud,profundidad, nro_est, rms, gap, modelo_vel, error_longitud,error_latitud,error_prof, operador,the_mags
2021-02-09 11:53:43, -67.335, -23.779, 214.2, 8, 0.2, 308, Q, 17.3, 6.0, 18.1, jaba, 3.3 L 
2021-02-09 20:10:24, -70.223, -21.785, 37.4, 12, 0.2, 179, p, 2.9, 1.4, 2.8, eatl, 3.0 L 
2021-02-10 04:58:44, -75.530, -37.894, 10.0, 8, 0.2, 273, 0, 26.9, 4.7, 0.0, jaba, 3.3 L 
2021-02-10 05:57:18, -71.760, -31.885, 55.1, 12, 0.3, 190, 3, 5.5, 2.1, 6.3, jaba, 3.1 L 
2021-02-10 08:08:43, -71.479, -28.766, 34.4, 10, 0.3, 214, Q, 3.7, 1.7, 4.7, nico, 3.0 L 
2021-02-10 12:31:49, -74.931, -39.318, 24.6, 9, 0.2, 274, 0, 4.3, 1.9, 2.9, eatl, 3.3 L 
2021-02-10 19:33:08, -69.146, -19.664, 129.6, 13, 0.3, 187, p, 4.6, 1.9, 4.0, thor, 3.6 L 
2021-02-10 20:18:29, -71.255, -31.767, 51.7, 45, 0.3, 146, 3, 2.8, 0.6, 2.9, eatl, 5.2 L 5.0 Mw 
2021-02-10 21:52:02, -67.452, -23.980, 207.8, 11, 0.3, 295, Q, 8.4, 4.0, 9.6, thor, 3.9 L 
2021-02-10 22:09:42, -67.110, -24.150, 187.7, 11, 0.3, 102, Q, 2.9, 2.9, 8.1, eatl, 4.0 L 
2021-02-10 22:21:09, -71.138, -19.339, 31.9, 16, 0.3, 229,  , 4.2, 2.3, 4.0, thor, 4.1 L 4.3 Mw 
2021-02-10 22:31:43, -68.682, -21.292, 125.7, 14, 0.2, 227, p, 4.2, 1.4, 4.3, eatl, 3.5 L 
2021-02-11 01:36:33, -67.085, -23.811, 204.1, 8, 0.1, 306, Q, 10.5, 5.0, 17.2, jaba, 3.0 L 
2021-02-11 05:59:26, -70.999, -32.228, 77.5, 29, 0.2, 129, 3, 2.8, 0.8, 2.7, nico, 3.5 L 
2021-02-11 06:53:01, -70.956, -29.427, 66.8, 14, 0.2, 86, 3, 1.7, 0.7, 2.3, nico, 3.2 L 
2021-02-11 07:40:04, -66.897, -22.833, 276.6, 9, 0.2, 298, Q, 11.0, 4.2, 11.2, jaba, 3.1 L 
2021-02-11 09:10:28, -69.029, -20.496, 113.9, 13, 0.2, 199, p, 3.6, 1.2, 2.9, jaba, 3.0 L 
2021-02-11 10:26:17, -69.745, -17.980, 122.8, 13, 0.2, 113, p, 5.9, 3.3, 5.3, jaba, 3.2 L 
2021-02-11 11:00:56, -69.473, -19.030, 121.4, 12, 0.2, 98, p, 3.5, 1.7, 3.7, jaba, 3.2 L 
2021-02-11 14:01:28, -71.947, -39.796, 4.6, 13, 0.2, 72, J, 1.4, 1.1, 2.6, eatl, 4.7 L 4.7 Mw 
2021-02-11 14:13:20, -71.957, -39.804, 6.5, 10, 0.2, 71, J, 1.4, 1.0, 2.2, eatl, 3.1 L 
2021-02-11 14:51:50, -74.097, -29.320, 10.0, 10, 0.3, 288, C, 7.3, 5.3, 0.0, tito, 3.3 L 
2021-02-11 14:51:44, -71.935, -39.800, 4.8, 11, 0.3, 128, J, 2.4, 1.2, 3.8, eatl, 4.2 L 
2021-02-11 16:35:48, -68.935, -24.168, 117.2, 12, 0.3, 83, Q, 3.1, 2.2, 5.1, eatl, 4.4 L 
2021-02-11 16:49:55, -71.331, -29.935, 44.0, 15, 0.3, 168, 0, 2.9, 1.3, 1.5, eatl, 4.2 L 
2021-02-11 19:01:20, -71.488, -29.971, 43.3, 11, 0.3, 172, 3, 2.7, 1.2, 2.5, thor, 3.1 L 
2021-02-11 19:49:18, -67.214, -24.149, 178.9, 10, 0.3, 102, Q, 2.3, 2.9, 8.3, eatl, 3.9 L 
2021-02-11 22:33:04, -67.605, -21.319, 239.1, 11, 0.2, 255, 3, 9.8, 2.6, 9.0, thor, 3.2 L 
2021-02-12 01:39:08, -71.445, -19.031, 34.8, 12, 0.3, 265, 1, 4.3, 3.2, 3.5, nico, 3.2 L 
2021-02-12 01:49:49, -71.280, -28.105, 31.2, 11, 0.2, 229, Q, 3.4, 2.3, 2.1, jaba, 3.4 L 
2021-02-12 01:50:04, -74.514, -35.237, 16.1, 12, 0.2, 279, 3, 18.3, 4.9, 17.3, nico, 3.3 L 
2021-02-12 02:57:29, -68.550, -23.328, 111.7, 10, 0.2, 187, Q, 6.6, 3.9, 7.5, jaba, 3.1 L 
2021-02-12 09:31:26, -67.092, -24.024, 230.0, 12, 0.3, 240, Q, 16.9, 4.0, 15.1, nico, 4.0 L 
2021-02-12 09:43:28, -71.527, -33.539, 48.7, 25, 0.2, 134, 3, 1.5, 1.1, 2.0, nico, 4.2 L 
2021-02-12 09:45:52, -67.456, -24.021, 215.1, 12, 0.3, 279, Q, 6.4, 4.2, 7.6, nico, 3.5 L 
2021-02-12 09:50:22, -71.403, -30.712, 44.1, 23, 0.2, 106, 3, 2.4, 1.1, 2.0, jaba, 4.7 L 4.6 Mw 
2021-02-12 09:50:50, -68.774, -23.152, 102.6, 12, 0.3, 142, Q, 2.5, 1.6, 4.3, nico, 3.6 L 
2021-02-12 10:57:45, -69.415, -23.679, 84.9, 7, 0.3, 95, Q, 2.5, 2.4, 5.2, nico, 3.0 L 
2021-02-12 11:36:36, -71.082, -25.234, 39.4, 13, 0.2, 207, Q, 7.4, 1.5, 4.3, jaba, 4.0 L 
2021-02-12 16:57:05, -71.440, -30.332, 36.9, 25, 0.3, 177, C, 2.9, 1.8, 3.5, caro, 3.6 L 
2021-02-12 19:06:44, -71.427, -30.710, 46.9, 22, 0.3, 108, 3, 2.8, 1.5, 2.4, tito, 4.1 L 
2021-02-12 23:29:51, -75.061, -39.738, 31.7, 9, 0.3, 288, J, 7.5, 4.7, 6.0, caro, 3.3 L 
2021-02-12 23:44:28, -67.413, -23.989, 207.1, 9, 0.3, 306, p, 9.7, 4.1, 11.6, sfas, 3.2 L 
2021-02-13 00:24:26, -73.472, -36.937, 25.1, 8, 0.3, 245, J, 5.4, 4.2, 4.6, mabs, 3.4 L 
2021-02-13 03:23:06, -69.024, -20.873, 97.5, 9, 0.3, 200, p, 4.3, 1.6, 4.9, mabs, 3.2 L 
2021-02-13 17:37:46, -70.555, -22.475, 25.2, 13, 0.3, 191, p, 3.6, 1.5, 4.6, yole, 3.2 L 
2021-02-13 18:49:41, -70.677, -20.517, 30.0, 18, 0.3, 177, p, 3.6, 1.8, 0.0, tito, 5.2 L 5.2 Mw 
2021-02-13 19:57:35, -70.578, -20.512, 41.6, 13, 0.3, 196, p, 4.3, 1.8, 4.2, yole, 3.4 L 
2021-02-13 20:34:29, -67.080, -23.068, 232.4, 9, 0.3, 296, 0, 25.4, 8.3, 20.5, caro, 3.1 L 
2021-02-13 21:12:21, -67.067, -23.918, 229.2, 10, 0.3, 295,  , 11.7, 8.2, 6.4, caro, 4.4 L 
2021-02-13 21:45:49, -69.252, -20.298, 92.2, 13, 0.3, 174, p, 3.8, 2.0, 4.9, yole, 3.0 L 
2021-02-14 06:57:14, -68.805, -22.478, 120.0, 9, 0.3, 221, Q, 6.0, 2.1, 6.1, cris, 3.0 L 
2021-02-14 08:19:10, -71.934, -39.795, 10.0, 9, 0.3, 128, J, 2.0, 1.1, 0.0, mabs, 3.7 L 
2021-02-14 08:35:15, -71.940, -39.795, 6.4, 9, 0.3, 72, J, 1.8, 1.3, 2.9, cris, 3.1 L 
2021-02-14 08:46:38, -71.159, -31.497, 47.0, 8, 0.3, 210, C, 11.4, 2.2, 3.3, mabs, 3.5 L 
2021-02-14 09:04:25, -71.566, -31.091, 47.4, 10, 0.3, 186, 3, 3.2, 1.8, 3.2, mabs, 3.0 L 
2021-02-14 10:50:44, -74.778, -38.242, 10.1, 5, 0.2, 268, J, 5.4, 2.2, 0.0, mabs, 3.2 L 
2021-02-14 11:51:03, -71.935, -39.804, 8.2, 10, 0.3, 129, J, 2.3, 1.3, 2.8, cris, 3.8 L 
2021-02-14 11:58:41, -74.972, -39.367, 23.8, 13, 0.3, 287, J, 7.4, 3.1, 12.3, caro, 3.6 L 
2021-02-14 13:53:36, -71.037, -26.746, 34.0, 8, 0.2, 194, 0, 4.2, 2.0, 4.2, yole, 3.6 L 
2021-02-14 14:01:54, -71.129, -29.390, 44.8, 17, 0.3, 106, 0, 3.0, 1.6, 2.3, caro, 4.2 L 
2021-02-14 16:29:42, -71.054, -18.456, 23.7, 12, 0.3, 220, p, 6.4, 3.4, 13.5, yole, 3.0 L 
2021-02-14 19:51:09, -67.369, -23.082, 240.7, 11, 0.3, 267, Q, 13.5, 5.6, 15.3, yole, 3.6 L 
2021-02-14 21:09:54, -69.780, -21.396, 48.7, 17, 0.3, 106, p, 3.7, 1.5, 2.9, caro, 3.9 L 
2021-02-15 01:12:29, -71.701, -31.298, 26.6, 8, 0.3, 204, C, 5.2, 1.9, 6.8, mabs, 3.2 L 
2021-02-15 03:52:49, -73.991, -34.713, 22.9, 31, 0.2, 242, J, 9.1, 3.1, 9.1, tito, 4.1 L 
2021-02-15 09:56:06, -69.378, -19.756, 95.0, 17, 0.3, 102, 1, 3.4, 1.6, 3.3, mabs, 4.5 L 4.4 Mw 
2021-02-15 12:21:03, -71.390, -26.721, 15.1, 6, 0.2, 242, 0, 5.8, 2.5, 7.0, caro, 3.0 L 
2021-02-15 22:43:07, -70.265, -20.070, 44.3, 16, 0.3, 182, p, 2.8, 1.7, 2.7, caro, 3.4 L 
2021-02-16 02:25:27, -68.864, -21.480, 89.0, 9, 0.2, 218, p, 4.7, 1.5, 4.3, cris, 3.0 L 
2021-02-16 05:14:30, -71.668, -31.973, 22.6, 29, 0.3, 176, 3, 3.0, 0.9, 5.1, cris, 4.0 L 
2021-02-16 06:30:29, -71.591, -32.021, 36.8, 25, 0.3, 186, 3, 3.0, 0.9, 1.9, cris, 3.3 L 
2021-02-16 07:23:11, -70.083, -33.939, 12.4, 18, 0.3, 208, 3, 2.6, 1.3, 2.0, mabs, 3.0 L 
2021-02-16 08:16:29, -70.070, -33.881, 9.0, 14, 0.3, 251, C, 2.6, 2.6, 2.8, mabs, 3.4 L 
2021-02-16 10:58:53, -70.507, -18.744, 66.9, 9, 0.3, 184, p, 6.1, 2.4, 5.3, mabs, 3.7 L 
2021-02-16 13:01:06, -69.216, -24.151, 85.2, 9, 0.2, 140, Q, 3.0, 1.8, 3.6, jaba, 3.4 L 
2021-02-16 16:51:47, -69.706, -21.495, 23.3, 13, 0.3, 133, 1, 4.2, 1.4, 4.1, jaba, 3.4 L 
2021-02-16 19:34:57, -67.144, -23.982, 231.8, 5, 0.1, 314, Q, 8.3, 8.2, 19.6, jaba, 3.5 L 
2021-02-16 19:54:23, -71.355, -18.664, 38.7, 11, 0.2, 237,  , 6.2, 3.6, 5.1, jaba, 3.4 L 
2021-02-16 21:43:01, -68.875, -20.561, 103.0, 12, 0.2, 214, p, 3.8, 1.2, 2.8, jaba, 3.1 L 
2021-02-16 22:09:47, -72.449, -33.951, 26.2, 16, 0.2, 253, C, 3.2, 1.7, 3.9, jaba, 3.0 L 
2021-02-16 23:28:09, -67.039, -23.864, 234.5, 8, 0.2, 297, Q, 16.3, 4.9, 16.4, jaba, 3.4 L 
2021-02-17 02:55:38, -68.822, -21.293, 110.5, 14, 0.2, 172, p, 3.1, 0.9, 2.7, eatl, 3.2 L 
2021-02-17 03:25:31, -70.974, -25.050, 41.7, 12, 0.3, 208, 1, 6.5, 2.3, 4.2, nico, 4.3 L 4.3 Mw 
2021-02-17 03:31:29, -67.401, -24.155, 214.0, 9, 0.3, 241, Q, 7.2, 5.1, 10.5, nico, 3.6 L 
2021-02-17 04:32:42, -70.958, -25.053, 40.5, 11, 0.3, 207, 1, 6.9, 2.6, 4.5, nico, 3.2 L 
2021-02-17 07:27:33, -68.387, -24.068, 123.9, 10, 0.3, 184, Q, 3.3, 2.2, 5.1, eatl, 3.0 L 
2021-02-17 07:43:10, -67.180, -24.037, 195.0, 8, 0.2, 248, Q, 6.8, 2.9, 8.9, eatl, 3.0 L 
2021-02-17 08:10:05, -69.014, -20.969, 104.0, 11, 0.1, 192, p, 2.4, 0.8, 2.4, eatl, 3.0 L 
2021-02-17 09:24:13, -69.847, -18.166, 109.8, 13, 0.2, 73, p, 2.5, 1.9, 3.3, eatl, 3.0 L 
2021-02-17 11:30:28, -72.589, -38.823, 51.5, 16, 0.3, 80, J, 2.7, 1.5, 7.7, nico, 3.8 L 
2021-02-17 12:14:51, -69.636, -29.293, 122.5, 14, 0.3, 194, C, 5.1, 2.4, 6.0, jaba, 4.8 L 4.8 Mw 
2021-02-17 13:12:00, -68.751, -21.993, 112.7, 12, 0.3, 158, p, 3.2, 1.4, 4.0, jaba, 3.5 L 
2021-02-17 16:06:15, -73.928, -37.517, 41.0, 13, 0.2, 214, J, 8.1, 2.0, 3.0, jaba, 3.0 L 
2021-02-17 16:28:12, -68.599, -21.743, 111.4, 12, 0.2, 177, p, 3.4, 1.7, 4.3, jaba, 3.3 L 
2021-02-17 16:54:25, -68.873, -22.272, 119.8, 9, 0.2, 218, Q, 5.3, 1.9, 6.5, jaba, 3.6 L 
2021-02-17 19:18:55, -69.728, -19.561, 30.3, 10, 0.1, 123, p, 1.7, 0.8, 1.9, jaba, 3.1 L 
2021-02-17 23:28:39, -71.527, -18.709, 21.9, 13, 0.2, 238,  , 6.9, 2.7, 5.0, jaba, 3.5 L 
2021-02-18 00:21:17, -70.904, -28.618, 63.4, 14, 0.3, 121, 3, 2.8, 1.6, 2.7, eatl, 3.3 L 
2021-02-18 01:23:53, -67.297, -24.247, 194.2, 8, 0.3, 155, Q, 4.5, 8.7, 9.7, nico, 3.1 L 
2021-02-18 03:43:25, -68.502, -21.418, 135.6, 13, 0.2, 217, p, 4.1, 1.1, 4.1, eatl, 3.1 L 
2021-02-18 05:28:04, -71.505, -31.307, 56.3, 15, 0.2, 176, 3, 3.6, 1.0, 3.6, eatl, 3.2 L 
2021-02-18 07:29:28, -72.001, -30.619, 26.7, 12, 0.3, 239, 3, 4.7, 1.8, 5.1, nico, 3.2 L 
2021-02-18 07:33:43, -71.305, -30.673, 55.2, 10, 0.3, 112, 3, 3.8, 1.3, 3.9, nico, 3.4 L 
2021-02-18 09:08:04, -76.972, -45.450, 10.0, 17, 0.3, 285, 0, 7.0, 6.6, 0.0, nico, 3.6 L 4.6 Mw 
2021-02-18 09:45:06, -69.098, -19.612, 120.2, 12, 0.3, 184, 1, 4.1, 1.7, 3.6, nico, 3.1 L 
2021-02-18 14:21:50, -67.241, -23.284, 249.7, 10, 0.3, 279, Q, 12.1, 3.9, 11.9, jaba, 3.6 L 
2021-02-18 16:17:06, -71.315, -31.465, 51.9, 16, 0.3, 197, 3, 14.7, 1.6, 6.0, jaba, 3.2 L 
2021-02-18 18:23:29, -71.539, -32.394, 51.2, 10, 0.2, 226, 3, 4.3, 3.0, 5.7, pama, 3.2 L 
2021-02-18 22:35:03, -72.192, -19.197, 10.0, 9, 0.2, 306,  , 5.2, 4.6, 0.0, jaba, 3.1 L 
2021-02-19 03:10:25, -72.015, -33.201, 29.4, 21, 0.3, 242, 3, 2.6, 2.4, 9.8, nico, 3.2 L 
2021-02-19 03:46:08, -68.590, -21.978, 133.0, 11, 0.3, 172, Q, 3.9, 1.9, 4.9, nico, 3.7 L 
2021-02-19 05:48:49, -69.266, -18.513, 130.6, 13, 0.3, 106, p, 3.7, 2.1, 3.6, nico, 3.5 L 
2021-02-19 06:54:29, -71.554, -29.366, 39.0, 18, 0.3, 197,  , 3.6, 1.5, 2.1, nico, 5.0 L 4.9 Mw 
2021-02-19 10:08:51, -71.786, -32.306, 20.0, 28, 0.2, 184, 3, 2.4, 0.8, 3.5, eatl, 3.5 L 
2021-02-19 10:48:37, -72.250, -33.078, 41.6, 34, 0.3, 182, 0, 2.4, 1.6, 1.9, eatl, 4.4 L 
2021-02-19 11:49:04, -70.245, -33.286, 115.8, 37, 0.3, 80, 3, 3.1, 1.6, 2.0, nico, 4.5 L 4.5 Mw 
2021-02-19 12:15:07, -75.596, -42.919, 25.0, 9, 0.3, 260, J, 5.6, 3.4, 0.0, jaba, 3.0 L 
2021-02-19 16:02:11, -71.977, -39.401, 113.9, 9, 0.3, 122, J, 8.0, 4.2, 8.3, jaba, 3.9 L 
2021-02-19 18:27:13, -69.554, -17.987, 123.0, 11, 0.3, 125, p, 4.5, 3.0, 5.7, jaba, 3.9 L 
2021-02-19 19:28:05, -70.100, -18.783, 44.0, 10, 0.1, 148, p, 1.5, 1.4, 2.8, jaba, 3.0 L 
2021-02-19 22:41:20, -70.218, -24.884, 59.1, 8, 0.3, 131, 1, 4.3, 1.8, 5.2, jaba, 3.7 L 
2021-02-19 22:50:17, -67.185, -23.959, 250.8, 6, 0.2, 298, Q, 9.1, 3.8, 9.4, pama, 3.3 L 
2021-02-20 00:17:47, -71.460, -28.817, 35.8, 11, 0.3, 209, 1, 2.9, 1.4, 2.2, eatl, 3.0 L 
2021-02-20 01:28:08, -67.113, -24.003, 245.3, 9, 0.3, 253, Q, 7.8, 5.0, 10.1, nico, 3.4 L 
2021-02-20 03:01:34, -69.253, -20.365, 115.0, 13, 0.2, 157, p, 3.4, 1.7, 3.0, eatl, 3.4 L 
2021-02-20 03:23:48, -70.435, -21.091, 53.2, 13, 0.2, 184, p, 4.2, 1.3, 6.4, eatl, 3.5 L 
2021-02-20 03:43:46, -70.451, -31.417, 124.9, 37, 0.2, 151, 3, 3.1, 0.7, 2.6, eatl, 4.0 L 
2021-02-20 05:50:49, -74.892, -39.342, 25.9, 12, 0.3, 266, J, 5.1, 2.4, 4.3, eatl, 3.2 L 
2021-02-20 06:55:42, -70.330, -31.909, 145.8, 29, 0.3, 173, 3, 5.5, 1.0, 3.5, eatl, 3.1 L 
2021-02-20 07:11:42, -72.285, -37.466, 93.7, 22, 0.3, 80, J, 2.7, 1.2, 5.4, nico, 4.8 L 4.6 Mw 
2021-02-20 07:13:42, -68.693, -22.177, 126.5, 12, 0.3, 154, Q, 3.3, 1.7, 4.2, nico, 3.3 L 
2021-02-20 10:07:36, -68.819, -21.132, 121.7, 12, 0.3, 168, 1, 3.8, 1.5, 5.1, nico, 4.1 L 4.3 Mw 
2021-02-20 11:51:26, -66.772, -23.118, 219.6, 9, 0.2, 181, Q, 4.1, 4.1, 10.1, eatl, 3.6 L 
2021-02-20 14:35:13, -71.965, -34.496, 18.3, 20, 0.3, 191, J, 3.0, 1.7, 3.0, cris, 3.2 L 
2021-02-20 18:51:32, -72.374, -39.821, 83.7, 8, 0.3, 84, 0, 3.1, 2.0, 4.8, mabs, 3.6 L 
2021-02-20 23:26:56, -71.601, -30.670, 33.5, 7, 0.2, 127, C, 2.8, 1.6, 2.6, cris, 3.4 L 
2021-02-21 00:28:49, -68.579, -21.133, 136.7, 13, 0.3, 190, p, 5.7, 1.8, 5.7, caro, 4.3 L 
2021-02-21 02:29:22, -70.036, -20.930, 31.7, 15, 0.3, 155, p, 2.7, 1.5, 4.2, caro, 3.3 L 
2021-02-21 02:40:24, -71.948, -27.573, 45.1, 8, 0.2, 286, C, 7.5, 9.4, 26.1, yole, 3.1 L 
2021-02-21 06:19:06, -71.760, -29.449, 38.1, 10, 0.3, 211, C, 5.3, 2.5, 6.6, yole, 3.3 L 
2021-02-21 06:46:51, -71.385, -29.648, 56.5, 7, 0.3, 196, C, 5.7, 2.6, 5.9, yole, 3.3 L 
2021-02-21 07:38:11, -68.617, -21.752, 115.9, 11, 0.3, 176,  , 5.5, 2.0, 5.4, caro, 3.3 L 
2021-02-21 10:02:00, -69.395, -18.568, 120.7, 11, 0.3, 103, p, 4.2, 2.7, 4.6, caro, 3.5 L 
2021-02-21 10:54:50, -69.156, -21.389, 91.2, 13, 0.3, 150, p, 5.6, 1.7, 5.0, caro, 3.3 L 
2021-02-21 11:56:47, -73.003, -35.678, 10.2, 23, 0.3, 211, J, 4.1, 3.0, 4.8, yole, 4.2 L 
2021-02-21 16:25:57, -68.943, -22.275, 122.2, 11, 0.3, 139, Q, 3.4, 1.9, 4.3, cris, 3.6 L 
2021-02-21 17:40:23, -71.768, -31.499, 24.8, 18, 0.3, 192, 3, 3.4, 1.2, 6.3, mabs, 4.0 L 
2021-02-22 00:26:10, -72.253, -40.596, 117.8, 12, 0.3, 153, J, 4.9, 2.9, 4.7, yole, 3.6 L 
2021-02-22 01:44:25, -69.395, -22.785, 102.1, 12, 0.3, 90, Q, 3.5, 2.3, 5.4, caro, 3.9 L 
2021-02-22 02:28:18, -69.109, -20.485, 86.9, 11, 0.3, 187, p, 5.2, 2.9, 6.5, yole, 3.2 L 
2021-02-22 03:26:00, -71.518, -32.627, 30.6, 24, 0.2, 182, 3, 2.8, 1.4, 9.4, caro, 3.3 L 
2021-02-22 05:59:54, -71.037, -37.372, 146.6, 19, 0.3, 177, J, 5.4, 2.5, 5.6, caro, 3.4 L 
2021-02-22 06:21:23, -73.508, -38.932, 39.4, 12, 0.3, 154, J, 7.0, 2.6, 5.4, yole, 3.3 L 
2021-02-22 07:34:10, -71.527, -30.105, 32.2, 11, 0.2, 224, C, 3.3, 2.7, 4.7, yole, 3.0 L 
2021-02-22 18:18:31, -69.414, -19.362, 98.4, 11, 0.3, 120, 1, 3.8, 2.0, 4.9, mabs, 3.3 L 
2021-02-22 21:06:34, -71.058, -29.330, 70.4, 14, 0.3, 84, 3, 2.9, 1.4, 3.9, mabs, 3.6 L 
2021-02-23 04:25:52, -72.384, -35.348, 33.6, 33, 0.3, 170, J, 3.9, 2.3, 3.6, yole, 4.4 L 4.3 Mw 
2021-02-23 04:44:20, -68.772, -22.436, 122.4, 13, 0.3, 141, p, 6.0, 3.1, 5.5, yole, 3.2 L 
2021-02-23 05:37:56, -70.312, -31.394, 115.5, 17, 0.3, 192, C, 9.0, 1.9, 6.4, yole, 3.2 L 
2021-02-23 06:18:49, -71.523, -31.746, 42.8, 30, 0.3, 170, C, 6.0, 1.5, 4.7, mabs, 4.6 L 4.7 Mw 
2021-02-23 10:49:29, -68.708, -21.136, 124.9, 13, 0.3, 208, p, 6.0, 1.8, 5.5, caro, 3.4 L 
2021-02-23 11:26:46, -69.858, -18.672, 86.9, 10, 0.3, 99, p, 3.8, 3.4, 5.6, yole, 3.0 L 
2021-02-23 12:41:23, -68.824, -22.818, 110.2, 11, 0.2, 109, Q, 2.2, 1.6, 3.5, cris, 3.9 L 
2021-02-23 19:15:04, -68.936, -20.120, 94.3, 15, 0.3, 190, 0, 5.3, 2.5, 6.3, mabs, 4.2 L 
2021-02-23 19:27:54, -70.002, -28.683, 118.0, 9, 0.3, 161, Q, 5.0, 2.1, 5.6, cris, 3.4 L 
2021-02-24 00:31:52, -70.005, -32.749, 116.9, 21, 0.3, 198, C, 6.6, 2.0, 4.5, yole, 3.0 L 
2021-02-24 01:25:14, -67.613, -22.180, 225.3, 10, 0.2, 253, Q, 17.0, 4.0, 16.2, caro, 3.3 L 
2021-02-24 04:54:58, -72.114, -30.614, 13.4, 21, 0.3, 259, 3, 4.5, 3.2, 4.7, caro, 3.5 L 
2021-02-24 06:10:26, -72.517, -34.910, 35.7, 19, 0.3, 215, 0, 5.0, 2.5, 4.3, caro, 3.4 L 
2021-02-24 07:01:36, -71.898, -35.916, 82.9, 24, 0.3, 69, J, 3.9, 2.4, 3.6, yole, 3.6 L 
2021-02-24 12:02:13, -68.583, -21.974, 129.7, 11, 0.2, 213, p, 5.0, 1.4, 4.0, eatl, 3.0 L 
2021-02-24 12:14:57, -71.709, -29.858, 43.9, 17, 0.3, 204, 3, 3.1, 1.4, 2.7, nico, 3.8 L 
2021-02-24 12:18:21, -69.129, -21.619, 100.1, 14, 0.2, 146, Q, 2.7, 1.2, 3.1, eatl, 3.7 L 
2021-02-24 12:57:02, -67.806, -22.432, 171.2, 13, 0.3, 163, p, 3.9, 2.2, 4.9, nico, 4.6 L 4.4 Mw 
2021-02-24 16:36:20, -68.636, -21.685, 128.5, 9, 0.2, 176, 1, 3.3, 1.7, 4.6, nico, 3.3 L 
2021-02-24 17:05:49, -72.243, -28.589, 26.0, 13, 0.2, 285, 0, 3.9, 2.3, 4.8, eatl, 4.1 L 4.4 Mw 
2021-02-25 02:51:30, -72.129, -33.887, 33.6, 22, 0.2, 213, 3, 1.9, 1.1, 2.8, mdur, 3.7 L 
2021-02-25 03:25:24, -69.408, -37.454, 74.5, 11, 0.3, 232, S, 6.9, 1.4, 16.7, mdur, 3.8 L 
2021-02-25 03:45:34, -69.735, -21.041, 67.6, 9, 0.2, 138, p, 2.3, 0.8, 3.9, jaba, 3.4 L 
2021-02-25 05:50:44, -67.023, -23.996, 235.0, 6, 0.1, 313, Q, 14.6, 4.3, 13.3, jaba, 3.4 L 
2021-02-25 07:46:23, -69.480, -19.103, 100.2, 6, 0.2, 117, p, 4.0, 2.4, 4.5, mdur, 3.2 L 
2021-02-25 09:22:02, -67.522, -24.256, 215.0, 7, 0.2, 295, Q, 5.7, 3.6, 6.9, mdur, 3.1 L 
2021-02-25 10:13:36, -74.989, -39.379, 22.9, 9, 0.2, 288, J, 4.4, 2.2, 3.8, mdur, 3.3 L 
2021-02-25 12:42:02, -71.190, -31.405, 78.2, 14, 0.3, 139, 3, 4.4, 1.2, 3.7, nico, 3.3 L 
2021-02-25 13:20:21, -71.540, -28.803, 35.9, 16, 0.2, 220, 0, 2.7, 1.2, 1.7, eatl, 3.8 L 
2021-02-25 14:18:26, -71.867, -32.158, 15.6, 30, 0.2, 190, 3, 2.4, 0.8, 3.2, eatl, 3.0 L 
2021-02-25 23:59:02, -70.948, -35.710, 121.9, 8, 0.3, 185, J, 4.3, 2.6, 4.9, mdur, 3.6 L 
2021-02-26 01:40:26, -71.442, -30.748, 48.3, 10, 0.2, 123, 3, 2.2, 1.3, 1.8, jaba, 3.0 L 
2021-02-26 01:49:58, -69.966, -17.283, 7.1, 9, 0.3, 153,  , 1.9, 1.9, 4.3, mdur, 3.4 L 
2021-02-26 02:31:13, -73.850, -35.042, 31.8, 14, 0.3, 268, J, 5.2, 2.8, 4.1, mdur, 3.0 L 
2021-02-26 03:17:51, -71.551, -31.040, 69.2, 14, 0.2, 179, 3, 3.1, 1.5, 2.9, jaba, 3.2 L 
2021-02-26 11:57:55, -68.794, -21.990, 110.7, 9, 0.3, 203, p, 5.6, 1.8, 5.4, mdur, 3.3 L 
2021-02-26 18:26:07, -67.335, -24.199, 222.6, 8, 0.3, 248, Q, 12.2, 5.7, 12.6, nico, 3.5 L 
2021-02-26 20:05:58, -66.921, -23.381, 228.4, 8, 0.2, 166, Q, 3.1, 4.3, 6.6, eatl, 3.1 L 
2021-02-26 22:36:10, -67.599, -24.233, 218.3, 7, 0.2, 293, Q, 9.4, 4.2, 9.3, nico, 3.2 L 
2021-02-26 23:20:14, -69.083, -20.396, 105.1, 12, 0.3, 199, p, 4.2, 1.5, 3.6, eatl, 4.1 L 4.2 Mw 
2021-02-27 03:31:30, -66.698, -22.890, 271.7, 9, 0.2, 283, Q, 7.2, 4.0, 9.6, jaba, 3.8 L 
2021-02-27 08:19:39, -68.012, -23.060, 137.9, 11, 0.3, 145, Q, 3.4, 3.0, 4.6, mdur, 3.9 L 4.3 Mw 
2021-02-27 11:50:14, -71.753, -31.169, 26.7, 12, 0.2, 211, 3, 6.5, 1.8, 10.3, jaba, 3.0 L 
2021-02-27 15:19:10, -66.845, -23.822, 215.6, 8, 0.3, 175, Q, 3.4, 5.5, 7.1, eatl, 3.3 L 
2021-02-27 22:36:33, -67.319, -24.242, 218.1, 11, 0.3, 211, Q, 6.6, 4.0, 8.9, nico, 4.3 L 
